75,-28,200,0,0,0
76,-27,200,0,0,0
77,-27,200,0,0,0
78,-28,200,0,0,0
79,-28,200,0,0,0
80,-29,200,0,0,0
81,-30,200,0,0,0
81,-31,200,0,0,0
81,-32,200,0,0,0
81,-33,200,0,0,0
81,-34,200,0,0,0
81,-35,200,0,0,0
81,-36,200,0,0,0
81,-37,200,0,0,0
80,-38,200,0,0,0
80,-39,200,0,0,0
79,-39,200,0,0,0
78,-40,200,0,0,0
77,-40,200,0,0,0
76,-40,200,0,0,0
75,-40,200,0,0,0
74,-39,200,0,0,0
73,-39,200,0,0,0
72,-38,200,0,0,0
72,-38,200,0,0,0
72.325698,-37.930208,200,0,0,0
74.025823,-37.565895,200,0,0,0
77.150354,-36.896353,200,0,0,0
80.849646,-36.103647,200,0,0,0
83.974177,-35.434105,200,0,0,0
85.674302,-35.069792,200,0,0,0
86,-35,200,0,0,0
86,-35,200,0,0,0
86,-34,200,0,0,0
86,-33,200,0,0,0
86,-32,200,0,0,0
87,-31,200,0,0,0
87,-30,200,0,0,0
87,-29,200,0,0,0
88,-29,200,0,0,0
89,-28,200,0,0,0
90,-27,200,0,0,0
91,-27,200,0,0,0
92,-27,200,0,0,0
93,-26,200,0,0,0
94,-27,200,0,0,0
95,-27,200,0,0,0
96,-27,200,0,0,0
97,-28,200,0,0,0
98,-28,200,0,0,0
98,-29,200,0,0,0
99,-30,200,0,0,0
99,-31,200,0,0,0
99,-32,200,0,0,0
99,-33,200,0,0,0
100,-34,200,0,0,0
99,-35,200,0,0,0
99,-36,200,0,0,0
99,-37,200,0,0,0
98,-38,200,0,0,0
98,-39,200,0,0,0
97,-40,200,0,0,0
96,-40,200,0,0,0
95,-40,200,0,0,0
94,-41,200,0,0,0
93,-41,200,0,0,0
92,-41,200,0,0,0
91,-41,200,0,0,0
90,-40,200,0,0,0
89,-39,200,0,0,0
88,-39,200,0,0,0
88,-38,200,0,0,0
87,-37,200,0,0,0
87,-36,200,0,0,0
87,-36,200,0,0,0
86.979917,-36.037153,200,0,0,0
86.850973,-36.275699,200,0,0,0
86.534718,-36.860772,200,0,0,0
85.98267,-37.882061,200,0,0,0
85.172792,-39.380334,200,0,0,0
84.105968,-41.35396,200,0,0,0
82.802469,-43.765432,200,0,0,0
81.298437,-46.547892,200,0,0,0
79.642351,-49.61165,200,0,0,0
77.891508,-52.85071,200,0,0,0
76.108492,-56.14929,200,0,0,0
74.357649,-59.38835,200,0,0,0
72.701563,-62.452108,200,0,0,0
71.197531,-65.234568,200,0,0,0
69.894032,-67.64604,200,0,0,0
68.827208,-69.619666,200,0,0,0
68.01733,-71.117939,200,0,0,0
67.465282,-72.139228,200,0,0,0
67.149027,-72.724301,200,0,0,0
67.020083,-72.962847,200,0,0,0
67,-73,200,0,0,0
67,-73,200,0,0,0
67,-72,200,0,0,0
67,-71,200,0,0,0
67,-70,200,0,0,0
67,-69,200,0,0,0
67,-68,200,0,0,0
67,-67,200,0,0,0
67,-66,200,0,0,0
67,-65,200,0,0,0
67,-64,200,0,0,0
67,-63,200,0,0,0
67,-62,200,0,0,0
67,-61,200,0,0,0
68,-60,200,0,0,0
69,-59,200,0,0,0
69,-58,200,0,0,0
70,-57,200,0,0,0
71,-57,200,0,0,0
72,-56,200,0,0,0
73,-56,200,0,0,0
74,-56,200,0,0,0
75,-55,200,0,0,0
76,-55,200,0,0,0
77,-55,200,0,0,0
78,-55,200,0,0,0
79,-56,200,0,0,0
80,-56,200,0,0,0
81,-56,200,0,0,0
82,-57,200,0,0,0
83,-57,200,0,0,0
84,-58,200,0,0,0
85,-59,200,0,0,0
86,-60,200,0,0,0
87,-61,200,0,0,0
88,-61,200,0,0,0
89,-62,200,0,0,0
89,-63,200,0,0,0
90,-64,200,0,0,0
91,-65,200,0,0,0
92,-65,200,0,0,0
93,-66,200,0,0,0
93,-67,200,0,0,0
94,-68,200,0,0,0
95,-69,200,0,0,0
96,-70,200,0,0,0
97,-70,200,0,0,0
98,-71,200,0,0,0
99,-70,200,0,0,0
99,-69,200,0,0,0
99,-68,200,0,0,0
99,-67,200,0,0,0
99,-66,200,0,0,0
99,-65,200,0,0,0
99,-64,200,0,0,0
99,-63,200,0,0,0
99,-62,200,0,0,0
99,-61,200,0,0,0
99,-60,200,0,0,0
99,-59,200,0,0,0
99,-58,200,0,0,0
99,-57,200,0,0,0
99,-56,200,0,0,0
100,-55,200,0,0,0
101,-55,200,0,0,0
102,-56,200,0,0,0
102,-57,200,0,0,0
102,-58,200,0,0,0
102,-59,200,0,0,0
102,-60,200,0,0,0
102,-61,200,0,0,0
102,-62,200,0,0,0
102,-63,200,0,0,0
102,-64,200,0,0,0
102,-65,200,0,0,0
102,-66,200,0,0,0
102,-67,200,0,0,0
102,-68,200,0,0,0
102,-69,200,0,0,0
102,-70,200,0,0,0
102,-71,200,0,0,0
102,-72,200,0,0,0
102,-73,200,0,0,0
102,-74,200,0,0,0
102,-75,200,0,0,0
102,-76,200,0,0,0
101,-77,200,0,0,0
100,-77,200,0,0,0
99,-77,200,0,0,0
98,-76,200,0,0,0
97,-75,200,0,0,0
96,-74,200,0,0,0
95,-73,200,0,0,0
94,-72,200,0,0,0
93,-71,200,0,0,0
92,-70,200,0,0,0
91,-69,200,0,0,0
90,-68,200,0,0,0
89,-67,200,0,0,0
88,-66,200,0,0,0
87,-65,200,0,0,0
86,-64,200,0,0,0
85,-64,200,0,0,0
84,-63,200,0,0,0
83,-62,200,0,0,0
82,-61,200,0,0,0
81,-60,200,0,0,0
80,-60,200,0,0,0
79,-60,200,0,0,0
78,-59,200,0,0,0
77,-59,200,0,0,0
76,-59,200,0,0,0
75,-60,200,0,0,0
74,-60,200,0,0,0
73,-60,200,0,0,0
72,-61,200,0,0,0
71,-62,200,0,0,0
71,-63,200,0,0,0
70,-64,200,0,0,0
70,-65,200,0,0,0
70,-66,200,0,0,0
70,-67,200,0,0,0
70,-68,200,0,0,0
70,-69,200,0,0,0
70,-70,200,0,0,0
70,-71,200,0,0,0
71,-72,200,0,0,0
71,-73,200,0,0,0
71,-74,200,0,0,0
72,-75,200,0,0,0
72,-76,200,0,0,0
71,-77,200,0,0,0
70,-77,200,0,0,0
69,-77,200,0,0,0
68,-76,200,0,0,0
68,-75,200,0,0,0
68,-74,200,0,0,0
68,-74,200,0,0,0
68.015263,-74.127194,200,0,0,0
68.106481,-74.887346,200,0,0,0
68.310547,-76.587891,200,0,0,0
68.62963,-79.246914,200,0,0,0
69.039858,-82.665485,200,0,0,0
69.5,-86.5,200,0,0,0
69.960142,-90.334515,200,0,0,0
70.37037,-93.753086,200,0,0,0
70.689453,-96.412109,200,0,0,0
70.893519,-98.112654,200,0,0,0
70.984737,-98.872806,200,0,0,0
71,-99,200,0,0,0
71,-99,200,0,0,0
71,-98,200,0,0,0
71,-97,200,0,0,0
71,-96,200,0,0,0
71,-95,200,0,0,0
71,-94,200,0,0,0
72,-93,200,0,0,0
72,-92,200,0,0,0
73,-92,200,0,0,0
74,-92,200,0,0,0
75,-91,200,0,0,0
76,-91,200,0,0,0
77,-90,200,0,0,0
78,-90,200,0,0,0
79,-90,200,0,0,0
80,-90,200,0,0,0
81,-90,200,0,0,0
82,-90,200,0,0,0
83,-90,200,0,0,0
84,-90,200,0,0,0
85,-90,200,0,0,0
86,-90,200,0,0,0
87,-90,200,0,0,0
88,-90,200,0,0,0
89,-90,200,0,0,0
90,-90,200,0,0,0
91,-90,200,0,0,0
92,-90,200,0,0,0
93,-90,200,0,0,0
94,-91,200,0,0,0
95,-91,200,0,0,0
96,-92,200,0,0,0
97,-92,200,0,0,0
98,-92,200,0,0,0
98,-93,200,0,0,0
99,-94,200,0,0,0
99,-95,200,0,0,0
99,-96,200,0,0,0
99,-97,200,0,0,0
99,-98,200,0,0,0
99,-99,200,0,0,0
99,-100,200,0,0,0
98,-101,200,0,0,0
97,-102,200,0,0,0
96,-102,200,0,0,0
95,-103,200,0,0,0
94,-103,200,0,0,0
93,-103,200,0,0,0
92,-103,200,0,0,0
91,-104,200,0,0,0
90,-104,200,0,0,0
89,-104,200,0,0,0
88,-104,200,0,0,0
87,-104,200,0,0,0
86,-104,200,0,0,0
85,-104,200,0,0,0
84,-104,200,0,0,0
83,-104,200,0,0,0
82,-104,200,0,0,0
81,-104,200,0,0,0
80,-104,200,0,0,0
79,-104,200,0,0,0
78,-103,200,0,0,0
77,-103,200,0,0,0
76,-103,200,0,0,0
75,-102,200,0,0,0
74,-102,200,0,0,0
73,-101,200,0,0,0
72,-101,200,0,0,0
72,-100,200,0,0,0
72,-100,200,0,0,0
70,-101,200,0,0,0
68,-102,200,0,0,0
68,-102,200,0,0,0
68,-103,200,0,0,0
69,-104,200,0,0,0
70,-105,200,0,0,0
71,-105,200,0,0,0
72,-106,200,0,0,0
73,-107,200,0,0,0
74,-107,200,0,0,0
75,-107,200,0,0,0
76,-108,200,0,0,0
77,-108,200,0,0,0
78,-108,200,0,0,0
79,-109,200,0,0,0
80,-109,200,0,0,0
81,-109,200,0,0,0
82,-109,200,0,0,0
83,-109,200,0,0,0
84,-109,200,0,0,0
85,-109,200,0,0,0
86,-109,200,0,0,0
87,-109,200,0,0,0
88,-109,200,0,0,0
89,-109,200,0,0,0
90,-109,200,0,0,0
91,-109,200,0,0,0
92,-108,200,0,0,0
93,-108,200,0,0,0
94,-108,200,0,0,0
95,-108,200,0,0,0
96,-107,200,0,0,0
97,-107,200,0,0,0
98,-106,200,0,0,0
99,-105,200,0,0,0
100,-105,200,0,0,0
101,-104,200,0,0,0
102,-103,200,0,0,0
102,-102,200,0,0,0
102,-101,200,0,0,0
103,-100,200,0,0,0
103,-99,200,0,0,0
103,-98,200,0,0,0
103,-97,200,0,0,0
103,-96,200,0,0,0
103,-95,200,0,0,0
103,-94,200,0,0,0
103,-93,200,0,0,0
102,-92,200,0,0,0
102,-91,200,0,0,0
101,-90,200,0,0,0
101,-89,200,0,0,0
100,-88,200,0,0,0
99,-88,200,0,0,0
98,-87,200,0,0,0
97,-87,200,0,0,0
96,-86,200,0,0,0
95,-86,200,0,0,0
94,-86,200,0,0,0
93,-85,200,0,0,0
92,-85,200,0,0,0
91,-85,200,0,0,0
90,-85,200,0,0,0
89,-85,200,0,0,0
88,-85,200,0,0,0
87,-85,200,0,0,0
86,-85,200,0,0,0
85,-85,200,0,0,0
84,-85,200,0,0,0
83,-85,200,0,0,0
82,-85,200,0,0,0
81,-85,200,0,0,0
80,-85,200,0,0,0
79,-85,200,0,0,0
78,-85,200,0,0,0
77,-85,200,0,0,0
76,-86,200,0,0,0
75,-86,200,0,0,0
74,-87,200,0,0,0
73,-87,200,0,0,0
72,-87,200,0,0,0
71,-88,200,0,0,0
70,-89,200,0,0,0
69,-90,200,0,0,0
68,-91,200,0,0,0
67,-92,200,0,0,0
67,-93,200,0,0,0
67,-94,200,0,0,0
67,-95,200,0,0,0
67,-96,200,0,0,0
67,-97,200,0,0,0
67,-98,200,0,0,0
67,-99,200,0,0,0
67,-100,200,0,0,0
67,-101,200,0,0,0
67,-101,200,0,0,0
67,-101,200.1712,0,0,0
67,-101,201.1584,0,0,0
67,-101,203.2616,0,0,0
67,-101,206.3488,0,0,0
67,-101,210,0,0,0
67,-101,213.6512,0,0,0
67,-101,216.7384,0,0,0
67,-101,218.8416,0,0,0
67,-101,219.8288,0,0,0
67,-101,220,0,0,0
67,-101,220,0,0,0
67.001158,-100.895769,220,0,0,0
67.00856,-100.2296,220,0,0,0
67.026612,-98.604931,220,0,0,0
67.05792,-95.7872,220,0,0,0
67.103516,-91.683594,220,0,0,0
67.16308,-86.3228,220,0,0,0
67.235169,-79.834756,220,0,0,0
67.31744,-72.4304,220,0,0,0
67.406873,-64.381419,220,0,0,0
67.5,-56,220,0,0,0
67.593127,-47.618581,220,0,0,0
67.68256,-39.5696,220,0,0,0
67.764831,-32.165244,220,0,0,0
67.83692,-25.6772,220,0,0,0
67.896484,-20.316406,220,0,0,0
67.94208,-16.2128,220,0,0,0
67.973388,-13.395069,220,0,0,0
67.99144,-11.7704,220,0,0,0
67.998842,-11.104231,220,0,0,0
68,-11,220,0,0,0
68,-11,220,0,0,0
68,-11,219.8288,0,0,0
68,-11,218.8416,0,0,0
68,-11,216.7384,0,0,0
68,-11,213.6512,0,0,0
68,-11,210,0,0,0
68,-11,206.3488,0,0,0
68,-11,203.2616,0,0,0
68,-11,201.1584,0,0,0
68,-11,200.1712,0,0,0
68,-11,200,0,0,0
68,-11,200,0,0,0
69,-12,200,0,0,0
70,-12,200,0,0,0
71,-11,200,0,0,0
71,-10,200,0,0,0
71,-9,200,0,0,0
70,-8,200,0,0,0
70,-7,200,0,0,0
70,-6,200,0,0,0
70,-5,200,0,0,0
70,-4,200,0,0,0
70,-3,200,0,0,0
70,-2,200,0,0,0
70,-1,200,0,0,0
70,0,200,0,0,0
71,1,200,0,0,0
71,2,200,0,0,0
72,3,200,0,0,0
73,4,200,0,0,0
74,4,200,0,0,0
75,5,200,0,0,0
76,5,200,0,0,0
77,5,200,0,0,0
78,5,200,0,0,0
79,4,200,0,0,0
80,3,200,0,0,0
81,2,200,0,0,0
82,1,200,0,0,0
82,0,200,0,0,0
82,-1,200,0,0,0
82,-2,200,0,0,0
82,-3,200,0,0,0
82,-4,200,0,0,0
82,-5,200,0,0,0
82,-6,200,0,0,0
83,-7,200,0,0,0
84,-7,200,0,0,0
85,-6,200,0,0,0
85,-5,200,0,0,0
85,-4,200,0,0,0
85,-3,200,0,0,0
85,-2,200,0,0,0
85,-1,200,0,0,0
85,0,200,0,0,0
86,1,200,0,0,0
86,2,200,0,0,0
87,3,200,0,0,0
88,4,200,0,0,0
89,5,200,0,0,0
90,5,200,0,0,0
91,6,200,0,0,0
92,6,200,0,0,0
93,6,200,0,0,0
94,6,200,0,0,0
95,5,200,0,0,0
96,5,200,0,0,0
97,4,200,0,0,0
98,3,200,0,0,0
99,2,200,0,0,0
99,1,200,0,0,0
100,0,200,0,0,0
100,-1,200,0,0,0
100,-2,200,0,0,0
100,-3,200,0,0,0
100,-4,200,0,0,0
100,-5,200,0,0,0
100,-6,200,0,0,0
100,-7,200,0,0,0
100,-8,200,0,0,0
100,-9,200,0,0,0
99,-10,200,0,0,0
99,-11,200,0,0,0
99,-12,200,0,0,0
100,-13,200,0,0,0
101,-13,200,0,0,0
102,-12,200,0,0,0
102,-11,200,0,0,0
102,-10,200,0,0,0
103,-9,200,0,0,0
103,-8,200,0,0,0
103,-7,200,0,0,0
103,-6,200,0,0,0
103,-5,200,0,0,0
103,-4,200,0,0,0
103,-3,200,0,0,0
103,-2,200,0,0,0
103,-1,200,0,0,0
103,0,200,0,0,0
103,1,200,0,0,0
102,2,200,0,0,0
102,3,200,0,0,0
102,4,200,0,0,0
102,5,200,0,0,0
101,6,200,0,0,0
100,7,200,0,0,0
99,8,200,0,0,0
98,8,200,0,0,0
97,9,200,0,0,0
96,9,200,0,0,0
95,9,200,0,0,0
94,10,200,0,0,0
93,10,200,0,0,0
92,10,200,0,0,0
91,10,200,0,0,0
90,9,200,0,0,0
89,9,200,0,0,0
88,8,200,0,0,0
87,8,200,0,0,0
86,7,200,0,0,0
85,6,200,0,0,0
85,5,200,0,0,0
85,4,200,0,0,0
84,3,200,0,0,0
83,4,200,0,0,0
82,5,200,0,0,0
82,6,200,0,0,0
81,7,200,0,0,0
80,8,200,0,0,0
79,8,200,0,0,0
78,8,200,0,0,0
77,9,200,0,0,0
76,9,200,0,0,0
75,9,200,0,0,0
74,9,200,0,0,0
73,8,200,0,0,0
72,8,200,0,0,0
71,7,200,0,0,0
70,7,200,0,0,0
69,6,200,0,0,0
68,5,200,0,0,0
68,4,200,0,0,0
67,3,200,0,0,0
67,2,200,0,0,0
67,1,200,0,0,0
67,0,200,0,0,0
67,-1,200,0,0,0
67,-2,200,0,0,0
67,-3,200,0,0,0
67,-4,200,0,0,0
67,-5,200,0,0,0
67,-6,200,0,0,0
67,-7,200,0,0,0
67,-8,200,0,0,0
67,-9,200,0,0,0
67,-10,200,0,0,0
67,-10,200,0,0,0
67,-10,200.1712,0,0,0
67,-10,201.1584,0,0,0
67,-10,203.2616,0,0,0
67,-10,206.3488,0,0,0
67,-10,210,0,0,0
67,-10,213.6512,0,0,0
67,-10,216.7384,0,0,0
67,-10,218.8416,0,0,0
67,-10,219.8288,0,0,0
67,-10,220,0,0,0
67,-10,220,0,0,0
67.004043,-9.894892,220,0,0,0
67.028527,-9.258289,220,0,0,0
67.084281,-7.80869,220,0,0,0
67.173405,-5.491474,220,0,0,0
67.291212,-2.428486,220,0,0,0
67.428169,1.132383,220,0,0,0
67.571831,4.867617,220,0,0,0
67.708788,8.428486,220,0,0,0
67.826595,11.491474,220,0,0,0
67.915719,13.80869,220,0,0,0
67.971473,15.258289,220,0,0,0
67.995957,15.894892,220,0,0,0
68,16,220,0,0,0
68,16,220,0,0,0
68,16,219.8288,0,0,0
68,16,218.8416,0,0,0
68,16,216.7384,0,0,0
68,16,213.6512,0,0,0
68,16,210,0,0,0
68,16,206.3488,0,0,0
68,16,203.2616,0,0,0
68,16,201.1584,0,0,0
68,16,200.1712,0,0,0
68,16,200,0,0,0
68,16,200,0,0,0
69,16,200,0,0,0
70,17,200,0,0,0
71,17,200,0,0,0
72,18,200,0,0,0
73,19,200,0,0,0
74,19,200,0,0,0
75,20,200,0,0,0
76,21,200,0,0,0
77,21,200,0,0,0
78,22,200,0,0,0
79,23,200,0,0,0
80,23,200,0,0,0
81,24,200,0,0,0
82,25,200,0,0,0
83,26,200,0,0,0
84,26,200,0,0,0
85,27,200,0,0,0
86,27,200,0,0,0
87,27,200,0,0,0
88,27,200,0,0,0
89,27,200,0,0,0
90,27,200,0,0,0
91,27,200,0,0,0
92,27,200,0,0,0
93,27,200,0,0,0
94,27,200,0,0,0
95,27,200,0,0,0
96,27,200,0,0,0
97,27,200,0,0,0
98,27,200,0,0,0
99,27,200,0,0,0
100,27,200,0,0,0
101,27,200,0,0,0
102,28,200,0,0,0
102,29,200,0,0,0
102,30,200,0,0,0
101,31,200,0,0,0
100,31,200,0,0,0
99,31,200,0,0,0
98,31,200,0,0,0
97,31,200,0,0,0
96,31,200,0,0,0
95,31,200,0,0,0
94,31,200,0,0,0
93,31,200,0,0,0
92,31,200,0,0,0
91,31,200,0,0,0
90,31,200,0,0,0
89,31,200,0,0,0
88,31,200,0,0,0
87,31,200,0,0,0
86,31,200,0,0,0
85,32,200,0,0,0
84,33,200,0,0,0
83,33,200,0,0,0
82,34,200,0,0,0
81,34,200,0,0,0
80,35,200,0,0,0
79,36,200,0,0,0
78,37,200,0,0,0
77,37,200,0,0,0
76,38,200,0,0,0
75,39,200,0,0,0
74,39,200,0,0,0
73,40,200,0,0,0
72,41,200,0,0,0
71,42,200,0,0,0
70,42,200,0,0,0
69,43,200,0,0,0
68,43,200,0,0,0
67,42,200,0,0,0
67,41,200,0,0,0
67,40,200,0,0,0
68,39,200,0,0,0
69,39,200,0,0,0
70,38,200,0,0,0
71,37,200,0,0,0
72,36,200,0,0,0
73,36,200,0,0,0
74,35,200,0,0,0
75,35,200,0,0,0
76,34,200,0,0,0
77,33,200,0,0,0
78,32,200,0,0,0
79,32,200,0,0,0
80,31,200,0,0,0
81,31,200,0,0,0
82,30,200,0,0,0
81,29,200,0,0,0
80,28,200,0,0,0
79,27,200,0,0,0
78,26,200,0,0,0
77,26,200,0,0,0
76,25,200,0,0,0
75,25,200,0,0,0
74,24,200,0,0,0
73,23,200,0,0,0
72,22,200,0,0,0
71,21,200,0,0,0
70,21,200,0,0,0
69,20,200,0,0,0
68,20,200,0,0,0
67,19,200,0,0,0
67,18,200,0,0,0
67,17,200,0,0,0
67,17,200,0,0,0
67,17,200.1712,0,0,0
67,17,201.1584,0,0,0
67,17,203.2616,0,0,0
67,17,206.3488,0,0,0
67,17,210,0,0,0
67,17,213.6512,0,0,0
67,17,216.7384,0,0,0
67,17,218.8416,0,0,0
67,17,219.8288,0,0,0
67,17,220,0,0,0
67,17,220,0,0,0
67.002675,17.082912,220,0,0,0
67.019216,17.59569,220,0,0,0
67.05792,18.79552,220,0,0,0
67.121869,20.777928,220,0,0,0
67.209877,23.506173,220,0,0,0
67.31744,26.84064,220,0,0,0
67.437685,30.568233,220,0,0,0
67.562315,34.431767,220,0,0,0
67.68256,38.15936,220,0,0,0
67.790123,41.493827,220,0,0,0
67.878131,44.222072,220,0,0,0
67.94208,46.20448,220,0,0,0
67.980784,47.40431,220,0,0,0
67.997325,47.917088,220,0,0,0
68,48,220,0,0,0
68,48,220,0,0,0
68,48,219.8288,0,0,0
68,48,218.8416,0,0,0
68,48,216.7384,0,0,0
68,48,213.6512,0,0,0
68,48,210,0,0,0
68,48,206.3488,0,0,0
68,48,203.2616,0,0,0
68,48,201.1584,0,0,0
68,48,200.1712,0,0,0
68,48,200,0,0,0
68,48,200,0,0,0
69,48,200,0,0,0
70,49,200,0,0,0
70,50,200,0,0,0
70,51,200,0,0,0
70,52,200,0,0,0
70,53,200,0,0,0
70,54,200,0,0,0
70,55,200,0,0,0
70,56,200,0,0,0
70,57,200,0,0,0
70,58,200,0,0,0
70,59,200,0,0,0
70,60,200,0,0,0
70,61,200,0,0,0
70,62,200,0,0,0
70,63,200,0,0,0
70,64,200,0,0,0
70,65,200,0,0,0
70,66,200,0,0,0
70,67,200,0,0,0
70,68,200,0,0,0
70,69,200,0,0,0
71,70,200,0,0,0
72,69,200,0,0,0
73,68,200,0,0,0
74,68,200,0,0,0
75,67,200,0,0,0
76,66,200,0,0,0
77,65,200,0,0,0
78,65,200,0,0,0
79,64,200,0,0,0
80,63,200,0,0,0
81,62,200,0,0,0
82,61,200,0,0,0
83,61,200,0,0,0
84,60,200,0,0,0
85,59,200,0,0,0
86,58,200,0,0,0
87,58,200,0,0,0
88,57,200,0,0,0
89,56,200,0,0,0
90,55,200,0,0,0
91,54,200,0,0,0
92,53,200,0,0,0
93,53,200,0,0,0
94,52,200,0,0,0
95,51,200,0,0,0
96,50,200,0,0,0
97,49,200,0,0,0
98,49,200,0,0,0
99,48,200,0,0,0
100,48,200,0,0,0
101,48,200,0,0,0
102,49,200,0,0,0
102,50,200,0,0,0
102,51,200,0,0,0
102,52,200,0,0,0
102,53,200,0,0,0
102,54,200,0,0,0
102,55,200,0,0,0
102,56,200,0,0,0
102,57,200,0,0,0
102,58,200,0,0,0
102,59,200,0,0,0
102,60,200,0,0,0
102,61,200,0,0,0
102,62,200,0,0,0
102,63,200,0,0,0
102,64,200,0,0,0
102,65,200,0,0,0
102,66,200,0,0,0
102,67,200,0,0,0
102,68,200,0,0,0
102,69,200,0,0,0
102,70,200,0,0,0
102,71,200,0,0,0
102,72,200,0,0,0
102,73,200,0,0,0
102,74,200,0,0,0
102,75,200,0,0,0
101,76,200,0,0,0
100,76,200,0,0,0
99,75,200,0,0,0
99,74,200,0,0,0
99,73,200,0,0,0
99,72,200,0,0,0
99,71,200,0,0,0
99,70,200,0,0,0
99,69,200,0,0,0
99,68,200,0,0,0
99,67,200,0,0,0
99,66,200,0,0,0
99,65,200,0,0,0
99,64,200,0,0,0
99,63,200,0,0,0
99,62,200,0,0,0
99,61,200,0,0,0
99,60,200,0,0,0
99,59,200,0,0,0
99,58,200,0,0,0
99,57,200,0,0,0
99,56,200,0,0,0
99,55,200,0,0,0
99,54,200,0,0,0
98,53,200,0,0,0
97,54,200,0,0,0
96,55,200,0,0,0
95,56,200,0,0,0
94,57,200,0,0,0
93,57,200,0,0,0
92,58,200,0,0,0
